mz,rel.intensity,sample,fullsample,,,
728.559675,2.69,sc1,sc1_1,,,
729.5364757,2.08,sc1,sc1_1,,,
729.5452757,1.08,sc1,sc1_1,,,
729.5545758,1.56,sc1,sc1_1,,,
730.5575766,0.57,sc1,sc1_1,,,
731.5609774,0.4,sc1,sc1_1,,,
731.5700774,0.67,sc1,sc1_1,,,
733.5497789,0.72,sc1,sc1_1,,,
734.5131797,2.4,sc1,sc1_1,,,
736.4923813,2.59,sc1,sc1_1,,,
737.4953821,1.09,sc1,sc1_1,,,
738.5080829,1.21,sc1,sc1_1,,,
739.5020837,0.45,sc1,sc1_1,,,
740.5233845,0.68,sc1,sc1_1,,,
741.5178853,1.62,sc1,sc1_1,,,
742.5212861,0.69,sc1,sc1_1,,,
742.5387861,2.69,sc1,sc1_1,,,
743.5245869,0.5,sc1,sc1_1,,,
743.5333869,0.93,sc1,sc1_1,,,
743.5414869,0.88,sc1,sc1_1,,,
744.5547877,3.25,sc1,sc1_1,,,
745.5490885,2.79,sc1,sc1_1,,,
745.5575885,1.34,sc1,sc1_1,,,
746.5130893,18.23,sc1,sc1_1,,,
746.5519893,1.76,sc1,sc1_1,,,
746.5615893,1.33,sc1,sc1_1,,,
747.5162901,8.63,sc1,sc1_1,,,
747.5652901,6.65,sc1,sc1_1,,,
748.5286909,54.88,sc1,sc1_1,,,
748.5611909,7.02,sc1,sc1_1,,,
749.5319917,25.62,sc1,sc1_1,,,
749.5650917,3.66,sc1,sc1_1,,,
750.5075924,0.96,sc1,sc1_1,,,
750.5442925,42.4,sc1,sc1_1,,,
751.5389933,13.34,sc1,sc1_1,,,
751.5473933,19.29,sc1,sc1_1,,,
751.5781933,1.7,sc1,sc1_1,,,
752.523394,1.92,sc1,sc1_1,,,
752.5421941,5.73,sc1,sc1_1,,,
753.5254948,0.6,sc1,sc1_1,,,
753.5542949,8.3,sc1,sc1_1,,,
754.5576957,3.38,sc1,sc1_1,,,
755.5609965,2.54,sc1,sc1_1,,,
755.5695965,2.18,sc1,sc1_1,,,
756.5643973,1.12,sc1,sc1_1,,,
756.5729973,0.87,sc1,sc1_1,,,
757.5680981,0.9,sc1,sc1_1,,,
760.5287004,0.95,sc1,sc1_1,,,
761.5811013,0.55,sc1,sc1_1,,,
762.507702,0.52,sc1,sc1_1,,,
764.5229036,2.69,sc1,sc1_1,,,
766.5393052,10.87,sc1,sc1_1,,,
767.533606,2.99,sc1,sc1_1,,,
767.542406,6.03,sc1,sc1_1,,,
768.5461068,4.63,sc1,sc1_1,,,
768.5544068,3.4,sc1,sc1_1,,,
769.5494076,8.43,sc1,sc1_1,,,
770.5526084,4.47,sc1,sc1_1,,,
771.5561092,3.32,sc1,sc1_1,,,
772.52891,5.29,sc1,sc1_1,,,
772.55931,1.88,sc1,sc1_1,,,
773.5333108,3.34,sc1,sc1_1,,,
774.5441116,6.68,sc1,sc1_1,,,
776.5237132,0.82,sc1,sc1_1,,,
776.5928132,0.66,sc1,sc1_1,,,
777.554314,3.02,sc1,sc1_1,,,
778.5389148,1.98,sc1,sc1_1,,,
778.5578148,1.26,sc1,sc1_1,,,
779.5699156,2,sc1,sc1_1,,,
780.5554164,1.39,sc1,sc1_1,,,
780.5733164,0.94,sc1,sc1_1,,,
793.5490267,1.52,sc1,sc1_1,,,
807.5853379,0.58,sc1,sc1_1,,,
820.5207482,0.39,sc1,sc1_1,,,
858.6705786,1.24,sc1,sc1_1,,,
859.6740794,0.58,sc1,sc1_1,,,
860.6854802,0.58,sc1,sc1_1,,,
867.5391857,0.35,sc1,sc1_1,,,
870.5584881,2.09,sc1,sc1_1,,,
873.5865905,1.06,sc1,sc1_1,,,
452.2779549,3.13,sc1,sc1_2,,,
480.3093772,3.45,sc1,sc1_2,,,
481.303678,1.81,sc1,sc1_2,,,
482.3072788,0.64,sc1,sc1_2,,,
482.3160788,1.07,sc1,sc1_2,,,
485.3260812,1.28,sc1,sc1_2,,,
500.2779931,2.61,sc1,sc1_2,,,
501.2811939,0.68,sc1,sc1_2,,,
502.2937947,0.52,sc1,sc1_2,,,
506.324998,0.94,sc1,sc1_2,,,
508.3407996,0.91,sc1,sc1_2,,,
512.2988027,1.03,sc1,sc1_2,,,
524.2781123,0.42,sc1,sc1_2,,,
526.2940139,0.42,sc1,sc1_2,,,
527.2883147,0.68,sc1,sc1_2,,,
528.3095155,0.59,sc1,sc1_2,,,
531.3196179,0.43,sc1,sc1_2,,,
599.320072,2.25,sc1,sc1_2,,,
600.3146728,0.47,sc1,sc1_2,,,
600.3235728,0.52,sc1,sc1_2,,,
619.2889879,3.85,sc1,sc1_2,,,
620.2920887,1.23,sc1,sc1_2,,,
622.2989903,3.43,sc1,sc1_2,,,
632.4296984,0.77,sc1,sc1_2,,,
646.4452096,2.65,sc1,sc1_2,,,
647.4486104,0.87,sc1,sc1_2,,,
663.4798231,3.08,sc1,sc1_2,,,
664.4832239,0.5,sc1,sc1_2,,,
672.4974303,1.43,sc1,sc1_2,,,
673.5005311,0.46,sc1,sc1_2,,,
674.5043319,0.44,sc1,sc1_2,,,
693.508847,0.41,sc1,sc1_2,,,
698.513051,1.86,sc1,sc1_2,,,
699.5162518,0.79,sc1,sc1_2,,,
701.5125534,0.75,sc1,sc1_2,,,
701.5234534,0.86,sc1,sc1_2,,,
701.5319534,2.52,sc1,sc1_2,,,
702.5076542,0.5,sc1,sc1_2,,,
702.5354542,1.3,sc1,sc1_2,,,
702.5441542,0.61,sc1,sc1_2,,,
703.539055,1.95,sc1,sc1_2,,,
704.5419558,0.8,sc1,sc1_2,,,
705.5455566,0.86,sc1,sc1_2,,,
705.5541566,0.46,sc1,sc1_2,,,
717.5181662,1.24,sc1,sc1_2,,,
717.5265662,0.8,sc1,sc1_2,,,
718.521467,0.72,sc1,sc1_2,,,
718.530467,1.71,sc1,sc1_2,,,
720.4972685,11.37,sc1,sc1_2,,,
721.5007693,5.09,sc1,sc1_2,,,
721.5403694,2.6,sc1,sc1_2,,,
722.5439702,1.56,sc1,sc1_2,,,
723.5162709,24.16,sc1,sc1_2,,,
725.5538726,0.58,sc1,sc1_2,,,
726.5071733,0.51,sc1,sc1_2,,,
727.5386741,2.8,sc1,sc1_2,,,
728.5235749,0.67,sc1,sc1_2,,,
728.5332749,2.46,sc1,sc1_2,,,
728.559875,2.39,sc1,sc1_2,,,
729.5366757,2.27,sc1,sc1_2,,,
734.5130797,2.58,sc1,sc1_2,,,
736.4922813,2.6,sc1,sc1_2,,,
737.4952821,1.28,sc1,sc1_2,,,
738.5079829,1.36,sc1,sc1_2,,,
739.5022837,0.62,sc1,sc1_2,,,
740.5231845,0.79,sc1,sc1_2,,,
741.5179853,1.7,sc1,sc1_2,,,
742.5386861,2.32,sc1,sc1_2,,,
743.5247869,0.75,sc1,sc1_2,,,
743.5409869,0.63,sc1,sc1_2,,,
744.5546877,3.19,sc1,sc1_2,,,
745.5488885,2.91,sc1,sc1_2,,,
745.5574885,1.22,sc1,sc1_2,,,
746.5520893,1.67,sc1,sc1_2,,,
746.5612893,1.21,sc1,sc1_2,,,
747.5163901,8.21,sc1,sc1_2,,,
749.5646917,3,sc1,sc1_2,,,
750.5077924,0.95,sc1,sc1_2,,,
751.5390933,12.46,sc1,sc1_2,,,
751.5778933,1.39,sc1,sc1_2,,,
752.523694,3.04,sc1,sc1_2,,,
752.5423941,5.29,sc1,sc1_2,,,
752.5508941,6.11,sc1,sc1_2,,,
753.5259948,0.76,sc1,sc1_2,,,
753.5543949,8.21,sc1,sc1_2,,,
755.5333964,0.48,sc1,sc1_2,,,
756.5645973,1.11,sc1,sc1_2,,,
757.5762981,0.87,sc1,sc1_2,,,
760.5285004,1.39,sc1,sc1_2,,,
761.5816013,0.66,sc1,sc1_2,,,
762.507802,0.98,sc1,sc1_2,,,
764.5230036,2.91,sc1,sc1_2,,,
767.533506,2.94,sc1,sc1_2,,,
767.542306,5.37,sc1,sc1_2,,,
768.5547068,3.18,sc1,sc1_2,,,
769.5493076,8.2,sc1,sc1_2,,,
770.5527084,4.27,sc1,sc1_2,,,
771.5563092,2.96,sc1,sc1_2,,,
772.52901,5.01,sc1,sc1_2,,,
772.55951,1.44,sc1,sc1_2,,,
773.5336108,2.81,sc1,sc1_2,,,
774.5442116,6.53,sc1,sc1_2,,,
778.5391148,2.19,sc1,sc1_2,,,
778.5581148,1.28,sc1,sc1_2,,,
779.5698156,2.05,sc1,sc1_2,,,
780.5552164,2,sc1,sc1_2,,,
780.5732164,0.68,sc1,sc1_2,,,
793.5494267,1.66,sc1,sc1_2,,,
832.6552579,0.43,sc1,sc1_2,,,
857.6754778,0.4,sc1,sc1_2,,,
859.6745794,0.53,sc1,sc1_2,,,
873.5863905,1.26,sc1,sc1_2,,,
452.2778843,2.46,sc3,sc3_1,,,
453.2812899,0.46,sc3,sc3_1,,,
478.2937294,1.64,sc3,sc3_1,,,
479.297035,0.34,sc3,sc3_1,,,
480.3003406,0.48,sc3,sc3_1,,,
480.3093406,3.72,sc3,sc3_1,,,
481.3037462,2.03,sc3,sc3_1,,,
481.3127462,1.04,sc3,sc3_1,,,
482.3071518,0.58,sc3,sc3_1,,,
482.3161518,1.1,sc3,sc3_1,,,
483.3106574,0.75,sc3,sc3_1,,,
483.3193574,3.33,sc3,sc3_1,,,
484.322763,1.1,sc3,sc3_1,,,
485.3261686,1.24,sc3,sc3_1,,,
487.3327798,0.4,sc3,sc3_1,,,
498.2624407,0.51,sc3,sc3_1,,,
500.278052,3.75,sc3,sc3_1,,,
501.2813576,1.02,sc3,sc3_1,,,
502.2848631,0.38,sc3,sc3_1,,,
502.2936632,0.68,sc3,sc3_1,,,
503.2881687,2.08,sc3,sc3_1,,,
506.3250857,0.84,sc3,sc3_1,,,
508.3406969,1.15,sc3,sc3_1,,,
509.3352025,1.13,sc3,sc3_1,,,
511.3506137,0.48,sc3,sc3_1,,,
512.299019,1.4,sc3,sc3_1,,,
524.2780858,0.87,sc3,sc3_1,,,
526.293597,0.62,sc3,sc3_1,,,
527.2883025,0.83,sc3,sc3_1,,,
528.3095082,0.77,sc3,sc3_1,,,
531.319525,0.68,sc3,sc3_1,,,
543.340392,0.53,sc3,sc3_1,,,
599.3202042,1.82,sc3,sc3_1,,,
600.3145097,0.44,sc3,sc3_1,,,
600.3234097,0.47,sc3,sc3_1,,,
602.3305209,1.41,sc3,sc3_1,,,
619.2889155,3.07,sc3,sc3_1,,,
620.2923211,0.96,sc3,sc3_1,,,
622.2989323,2.73,sc3,sc3_1,,,
632.4295887,0.51,sc3,sc3_1,,,
635.4487056,35.59,sc3,sc3_1,,,
636.4520112,4.87,sc3,sc3_1,,,
646.4452669,1.66,sc3,sc3_1,,,
647.4485725,0.62,sc3,sc3_1,,,
662.4766563,10.87,sc3,sc3_1,,,
663.4798619,3.97,sc3,sc3_1,,,
664.4832675,0.81,sc3,sc3_1,,,
672.4973121,1.36,sc3,sc3_1,,,
673.4814176,0.48,sc3,sc3_1,,,
673.5006177,0.45,sc3,sc3_1,,,
674.4760232,0.49,sc3,sc3_1,,,
674.5041233,0.62,sc3,sc3_1,,,
675.5074289,0.63,sc3,sc3_1,,,
676.4920344,1.63,sc3,sc3_1,,,
677.49574,0.58,sc3,sc3_1,,,
678.4985456,0.27,sc3,sc3_1,,,
693.5089293,0.28,sc3,sc3_1,,,
698.5130572,1.59,sc3,sc3_1,,,
699.5164628,0.73,sc3,sc3_1,,,
700.5286684,5.03,sc3,sc3_1,,,
701.5128739,0.65,sc3,sc3_1,,,
701.523374,0.53,sc3,sc3_1,,,
701.531974,2.18,sc3,sc3_1,,,
702.5073795,0.73,sc3,sc3_1,,,
702.5355796,1.19,sc3,sc3_1,,,
702.5440797,0.64,sc3,sc3_1,,,
703.503185,0.96,sc3,sc3_1,,,
703.5388852,1.91,sc3,sc3_1,,,
704.5230907,0.49,sc3,sc3_1,,,
704.5421908,0.97,sc3,sc3_1,,,
705.5452964,0.74,sc3,sc3_1,,,
705.5543964,0.45,sc3,sc3_1,,,
706.548802,0.27,sc3,sc3_1,,,
708.4976129,0.52,sc3,sc3_1,,,
714.5081464,0.7,sc3,sc3_1,,,
716.5236576,2.24,sc3,sc3_1,,,
717.5181631,1.09,sc3,sc3_1,,,
717.5267632,1.1,sc3,sc3_1,,,
718.5213687,0.77,sc3,sc3_1,,,
718.5305688,1.54,sc3,sc3_1,,,
718.5387688,0.62,sc3,sc3_1,,,
719.5336744,3.26,sc3,sc3_1,,,
720.4973798,10.4,sc3,sc3_1,,,
720.53698,2.31,sc3,sc3_1,,,
721.5007853,4.96,sc3,sc3_1,,,
721.5404856,2.33,sc3,sc3_1,,,
721.5489856,1.05,sc3,sc3_1,,,
722.513091,47.44,sc3,sc3_1,,,
722.5437912,1.32,sc3,sc3_1,,,
722.5524912,0.58,sc3,sc3_1,,,
723.5162966,21.42,sc3,sc3_1,,,
723.5469968,1.34,sc3,sc3_1,,,
724.5198022,7.91,sc3,sc3_1,,,
724.5284022,6.67,sc3,sc3_1,,,
724.5505024,0.65,sc3,sc3_1,,,
725.5231078,13.59,sc3,sc3_1,,,
725.5538079,0.75,sc3,sc3_1,,,
726.5075133,0.8,sc3,sc3_1,,,
726.5265134,6.16,sc3,sc3_1,,,
726.5442135,4.02,sc3,sc3_1,,,
726.5573135,0.28,sc3,sc3_1,,,
727.529919,5.29,sc3,sc3_1,,,
727.538519,2.39,sc3,sc3_1,,,
728.5233245,0.64,sc3,sc3_1,,,
728.5332246,2.12,sc3,sc3_1,,,
728.5418246,1.29,sc3,sc3_1,,,
728.5597247,2.31,sc3,sc3_1,,,
729.5367302,1.92,sc3,sc3_1,,,
729.5451302,1.11,sc3,sc3_1,,,
729.5543302,1.18,sc3,sc3_1,,,
730.5577358,0.63,sc3,sc3_1,,,
731.5611414,0.42,sc3,sc3_1,,,
731.5698415,0.82,sc3,sc3_1,,,
733.5497525,1.13,sc3,sc3_1,,,
734.5130579,1.97,sc3,sc3_1,,,
734.5527581,0.51,sc3,sc3_1,,,
736.4923689,2.63,sc3,sc3_1,,,
736.5288691,3.41,sc3,sc3_1,,,
737.4953745,1.16,sc3,sc3_1,,,
737.5231747,0.51,sc3,sc3_1,,,
738.5078802,1.34,sc3,sc3_1,,,
739.5017857,0.63,sc3,sc3_1,,,
739.5106858,0.6,sc3,sc3_1,,,
740.5236914,0.74,sc3,sc3_1,,,
741.518097,1.45,sc3,sc3_1,,,
742.5215025,0.81,sc3,sc3_1,,,
742.5391026,2.34,sc3,sc3_1,,,
743.5247081,0.82,sc3,sc3_1,,,
743.5338082,0.75,sc3,sc3_1,,,
743.5421082,1.1,sc3,sc3_1,,,
744.5548139,3.3,sc3,sc3_1,,,
745.5495194,2.81,sc3,sc3_1,,,
745.5580195,1.84,sc3,sc3_1,,,
746.5131248,16.5,sc3,sc3_1,,,
746.552725,1.78,sc3,sc3_1,,,
746.5610251,1.47,sc3,sc3_1,,,
747.5165304,8.09,sc3,sc3_1,,,
747.5654307,8.19,sc3,sc3_1,,,
748.528736,47.38,sc3,sc3_1,,,
748.5612362,11.01,sc3,sc3_1,,,
749.5319416,22.61,sc3,sc3_1,,,
749.5649418,4.75,sc3,sc3_1,,,
750.5075471,0.89,sc3,sc3_1,,,
750.5442473,37.56,sc3,sc3_1,,,
751.5106527,0.34,sc3,sc3_1,,,
751.5391528,11.4,sc3,sc3_1,,,
751.5474529,17.62,sc3,sc3_1,,,
751.577953,1.81,sc3,sc3_1,,,
752.5234583,2.26,sc3,sc3_1,,,
752.5421584,5,sc3,sc3_1,,,
752.5509585,5.69,sc3,sc3_1,,,
753.5261639,0.91,sc3,sc3_1,,,
753.5543641,8.15,sc3,sc3_1,,,
753.5848642,0.97,sc3,sc3_1,,,
754.5576697,3.55,sc3,sc3_1,,,
755.5333751,0.71,sc3,sc3_1,,,
755.5610752,2.49,sc3,sc3_1,,,
755.5695753,2.07,sc3,sc3_1,,,
756.5644808,1.02,sc3,sc3_1,,,
756.5730809,0.95,sc3,sc3_1,,,
757.5682864,0.74,sc3,sc3_1,,,
757.5762865,0.79,sc3,sc3_1,,,
760.5285029,1.25,sc3,sc3_1,,,
761.5813088,0.8,sc3,sc3_1,,,
762.507514,0.83,sc3,sc3_1,,,
764.5233252,2.6,sc3,sc3_1,,,
766.5393365,9.68,sc3,sc3_1,,,
767.533842,2.15,sc3,sc3_1,,,
767.542442,4.96,sc3,sc3_1,,,
768.5461476,3.51,sc3,sc3_1,,,
768.5544477,2.79,sc3,sc3_1,,,
769.5493532,6.96,sc3,sc3_1,,,
770.5526588,3.9,sc3,sc3_1,,,
771.5560644,2.91,sc3,sc3_1,,,
772.5286698,4.5,sc3,sc3_1,,,
772.55927,1.46,sc3,sc3_1,,,
773.5803757,0.76,sc3,sc3_1,,,
774.5441811,5.43,sc3,sc3_1,,,
776.5232921,0.83,sc3,sc3_1,,,
776.5926925,1.14,sc3,sc3_1,,,
777.5543979,2.36,sc3,sc3_1,,,
777.5957981,0.58,sc3,sc3_1,,,
778.5388034,1.73,sc3,sc3_1,,,
778.5578035,1.13,sc3,sc3_1,,,
779.5697091,1.58,sc3,sc3_1,,,
780.5555146,1.02,sc3,sc3_1,,,
793.549287,1.46,sc3,sc3_1,,,
794.5531926,0.95,sc3,sc3_1,,,
798.566715,0.63,sc3,sc3_1,,,
807.5842653,1.03,sc3,sc3_1,,,
821.5325431,0.56,sc3,sc3_1,,,
832.6553051,0.63,sc3,sc3_1,,,
857.6751446,0.83,sc3,sc3_1,,,
858.6707501,1.83,sc3,sc3_1,,,
859.6742557,1.01,sc3,sc3_1,,,
860.6857614,0.88,sc3,sc3_1,,,
861.6893669,0.5,sc3,sc3_1,,,
867.5390996,0.54,sc3,sc3_1,,,
870.5584164,1.83,sc3,sc3_1,,,
873.5864333,1.07,sc3,sc3_1,,,
452.2779118,2.55,sc3,sc3_2,,,
453.2813178,0.36,sc3,sc3_2,,,
478.2935672,1.96,sc3,sc3_2,,,
479.2969732,0.46,sc3,sc3_2,,,
480.3004792,0.52,sc3,sc3_2,,,
480.3092792,3.65,sc3,sc3_2,,,
481.3036852,2.1,sc3,sc3_2,,,
481.3126852,1.24,sc3,sc3_2,,,
482.3068912,0.71,sc3,sc3_2,,,
482.3159912,1.13,sc3,sc3_2,,,
483.3105972,0.67,sc3,sc3_2,,,
483.3192972,3.31,sc3,sc3_2,,,
484.3227032,1.25,sc3,sc3_2,,,
485.3261092,1.34,sc3,sc3_2,,,
487.3329212,0.49,sc3,sc3_2,,,
498.2622865,0.73,sc3,sc3_2,,,
500.2779985,4.28,sc3,sc3_2,,,
501.2813045,1.29,sc3,sc3_2,,,
502.2846105,0.44,sc3,sc3_2,,,
502.2937106,0.66,sc3,sc3_2,,,
503.2882165,2.22,sc3,sc3_2,,,
506.3249346,0.93,sc3,sc3_2,,,
508.3406467,0.89,sc3,sc3_2,,,
509.3351526,1.14,sc3,sc3_2,,,
511.3506647,0.47,sc3,sc3_2,,,
512.2989703,1.42,sc3,sc3_2,,,
524.2780419,0.95,sc3,sc3_2,,,
526.2936539,0.72,sc3,sc3_2,,,
527.2881599,0.92,sc3,sc3_2,,,
528.309166,0.86,sc3,sc3_2,,,
531.319784,0.66,sc3,sc3_2,,,
543.3403558,0.55,sc3,sc3_2,,,
599.3200902,1.99,sc3,sc3_2,,,
600.3145961,0.62,sc3,sc3_2,,,
600.3233962,0.56,sc3,sc3_2,,,
602.3304081,1.53,sc3,sc3_2,,,
619.2888094,3.43,sc3,sc3_2,,,
620.2922154,1.06,sc3,sc3_2,,,
622.2990274,3.17,sc3,sc3_2,,,
632.4297879,0.4,sc3,sc3_2,,,
635.448706,36.23,sc3,sc3_2,,,
636.452112,5.05,sc3,sc3_2,,,
646.4453717,1.97,sc3,sc3_2,,,
647.4484777,0.78,sc3,sc3_2,,,
662.4765674,10.14,sc3,sc3_2,,,
663.4798734,3.73,sc3,sc3_2,,,
664.4832794,0.85,sc3,sc3_2,,,
672.4972273,1.44,sc3,sc3_2,,,
673.4817332,0.36,sc3,sc3_2,,,
673.5007333,0.57,sc3,sc3_2,,,
674.4759391,0.43,sc3,sc3_2,,,
674.5041393,0.54,sc3,sc3_2,,,
675.5075453,0.55,sc3,sc3_2,,,
676.4919512,1.69,sc3,sc3_2,,,
677.4954571,0.61,sc3,sc3_2,,,
678.4987631,0.46,sc3,sc3_2,,,
693.5088528,0.35,sc3,sc3_2,,,
698.5129827,1.66,sc3,sc3_2,,,
699.5163887,0.91,sc3,sc3_2,,,
700.5286947,5.27,sc3,sc3_2,,,
701.5130006,0.66,sc3,sc3_2,,,
701.5235007,0.61,sc3,sc3_2,,,
701.5320007,2.15,sc3,sc3_2,,,
702.5074066,0.61,sc3,sc3_2,,,
702.5355067,1.23,sc3,sc3_2,,,
702.5444068,0.73,sc3,sc3_2,,,
703.5034125,0.9,sc3,sc3_2,,,
703.5390127,1.7,sc3,sc3_2,,,
704.5231186,0.44,sc3,sc3_2,,,
704.5421187,0.96,sc3,sc3_2,,,
705.5454247,0.96,sc3,sc3_2,,,
705.5543248,0.44,sc3,sc3_2,,,
706.5486307,0.3,sc3,sc3_2,,,
708.4973423,0.52,sc3,sc3_2,,,
714.5080782,0.87,sc3,sc3_2,,,
716.5235903,1.97,sc3,sc3_2,,,
717.5182962,1.14,sc3,sc3_2,,,
717.5267963,1.07,sc3,sc3_2,,,
718.5214022,0.74,sc3,sc3_2,,,
718.5305023,1.32,sc3,sc3_2,,,
718.5388023,0.56,sc3,sc3_2,,,
719.5337083,3.18,sc3,sc3_2,,,
720.497414,10.15,sc3,sc3_2,,,
720.5370143,2.03,sc3,sc3_2,,,
721.50072,4.96,sc3,sc3_2,,,
721.5404203,2.36,sc3,sc3_2,,,
721.5488203,1.07,sc3,sc3_2,,,
722.5131261,47.08,sc3,sc3_2,,,
722.5438262,1.14,sc3,sc3_2,,,
722.5528263,0.6,sc3,sc3_2,,,
723.5163321,22.15,sc3,sc3_2,,,
723.5471322,1.4,sc3,sc3_2,,,
723.5560323,0.61,sc3,sc3_2,,,
724.519838,8.24,sc3,sc3_2,,,
724.5284381,7.01,sc3,sc3_2,,,
724.5504382,0.71,sc3,sc3_2,,,
725.523144,13.61,sc3,sc3_2,,,
725.5538442,0.77,sc3,sc3_2,,,
725.5624443,0.34,sc3,sc3_2,,,
726.5073499,0.53,sc3,sc3_2,,,
726.52655,6.11,sc3,sc3_2,,,
726.5441501,3.83,sc3,sc3_2,,,
726.5573502,0.3,sc3,sc3_2,,,
727.529956,5.17,sc3,sc3_2,,,
727.5385561,2.49,sc3,sc3_2,,,
728.523762,0.57,sc3,sc3_2,,,
728.533062,2.12,sc3,sc3_2,,,
728.5418621,1.17,sc3,sc3_2,,,
728.5598622,2.23,sc3,sc3_2,,,
729.536468,2,sc3,sc3_2,,,
729.5454681,0.97,sc3,sc3_2,,,
729.5544681,1.11,sc3,sc3_2,,,
730.5574741,0.65,sc3,sc3_2,,,
731.5609801,0.53,sc3,sc3_2,,,
731.5697802,0.84,sc3,sc3_2,,,
733.549892,1.07,sc3,sc3_2,,,
734.5130977,2.21,sc3,sc3_2,,,
734.551998,0.54,sc3,sc3_2,,,
736.4924096,2.51,sc3,sc3_2,,,
736.5288098,3.38,sc3,sc3_2,,,
737.4955156,1.36,sc3,sc3_2,,,
737.5235157,0.67,sc3,sc3_2,,,
738.5079216,1.09,sc3,sc3_2,,,
739.5024275,0.6,sc3,sc3_2,,,
739.5103276,0.47,sc3,sc3_2,,,
740.5236336,0.83,sc3,sc3_2,,,
741.5182396,1.39,sc3,sc3_2,,,
742.5213456,0.74,sc3,sc3_2,,,
742.5391457,2.16,sc3,sc3_2,,,
743.5246516,0.73,sc3,sc3_2,,,
743.5339516,0.63,sc3,sc3_2,,,
743.5420517,1.11,sc3,sc3_2,,,
744.5548577,3.18,sc3,sc3_2,,,
745.5494637,2.61,sc3,sc3_2,,,
745.5576637,1.53,sc3,sc3_2,,,
746.5131694,16.15,sc3,sc3_2,,,
746.5524697,1.38,sc3,sc3_2,,,
746.5614697,1.54,sc3,sc3_2,,,
747.5165754,8.1,sc3,sc3_2,,,
747.5654757,7.4,sc3,sc3_2,,,
748.5287815,47.48,sc3,sc3_2,,,
748.5612817,10.14,sc3,sc3_2,,,
749.5319875,22.58,sc3,sc3_2,,,
749.5648877,4.45,sc3,sc3_2,,,
750.5077933,0.88,sc3,sc3_2,,,
750.5442935,37.98,sc3,sc3_2,,,
751.5102993,0.27,sc3,sc3_2,,,
751.5390995,12.04,sc3,sc3_2,,,
751.5473995,17.32,sc3,sc3_2,,,
751.5781997,1.58,sc3,sc3_2,,,
752.5235053,2.08,sc3,sc3_2,,,
752.5421054,4.95,sc3,sc3_2,,,
752.5510055,5.49,sc3,sc3_2,,,
753.5260113,0.9,sc3,sc3_2,,,
753.5543115,8,sc3,sc3_2,,,
754.5576175,3.35,sc3,sc3_2,,,
755.5330233,0.72,sc3,sc3_2,,,
755.5611235,2.4,sc3,sc3_2,,,
756.5643295,0.96,sc3,sc3_2,,,
756.5731295,0.98,sc3,sc3_2,,,
757.5678355,0.83,sc3,sc3_2,,,
757.5765355,0.76,sc3,sc3_2,,,
760.5284531,1.15,sc3,sc3_2,,,
761.5813594,0.82,sc3,sc3_2,,,
762.507565,0.83,sc3,sc3_2,,,
764.523577,2.74,sc3,sc3_2,,,
766.5393891,9.52,sc3,sc3_2,,,
767.533595,2.37,sc3,sc3_2,,,
767.542495,4.91,sc3,sc3_2,,,
768.546201,3.66,sc3,sc3_2,,,
768.5543011,2.8,sc3,sc3_2,,,
769.549307,7.21,sc3,sc3_2,,,
770.552713,3.78,sc3,sc3_2,,,
771.556319,2.86,sc3,sc3_2,,,
772.5286248,4.29,sc3,sc3_2,,,
772.559425,1.31,sc3,sc3_2,,,
773.5799311,0.84,sc3,sc3_2,,,
774.5441369,5.55,sc3,sc3_2,,,
776.5233487,0.88,sc3,sc3_2,,,
776.5925491,0.93,sc3,sc3_2,,,
777.5541549,2.19,sc3,sc3_2,,,
777.5959551,0.57,sc3,sc3_2,,,
778.5388607,1.59,sc3,sc3_2,,,
778.5574608,1.12,sc3,sc3_2,,,
779.5423667,0.68,sc3,sc3_2,,,
779.5697669,1.78,sc3,sc3_2,,,
793.5494504,1.66,sc3,sc3_2,,,
794.5531564,0.83,sc3,sc3_2,,,
798.5666804,0.44,sc3,sc3_2,,,
821.5327176,0.64,sc3,sc3_2,,,
832.655484,0.58,sc3,sc3_2,,,
857.6754335,0.75,sc3,sc3_2,,,
858.6707394,1.82,sc3,sc3_2,,,
859.6743454,0.77,sc3,sc3_2,,,
860.6855514,0.82,sc3,sc3_2,,,
861.6894574,0.43,sc3,sc3_2,,,
867.5397924,0.55,sc3,sc3_2,,,
870.5584104,1.99,sc3,sc3_2,,,
873.5862285,1,sc3,sc3_2,,,
478.2937134,1.61,sc4,sc4_1,,,
480.3004158,0.42,sc4,sc4_1,,,
484.3227206,1.23,sc4,sc4_1,,,
487.3328242,0.51,sc4,sc4_1,,,
500.2781397,3.63,sc4,sc4_1,,,
502.2849421,0.28,sc4,sc4_1,,,
502.2936421,0.68,sc4,sc4_1,,,
503.2882433,1.86,sc4,sc4_1,,,
506.3250469,1,sc4,sc4_1,,,
524.2780684,0.72,sc4,sc4_1,,,
526.2935708,0.59,sc4,sc4_1,,,
527.288272,0.73,sc4,sc4_1,,,
528.3093732,0.73,sc4,sc4_1,,,
543.3404912,0.56,sc4,sc4_1,,,
600.3234592,0.48,sc4,sc4_1,,,
620.2920831,0.84,sc4,sc4_1,,,
672.4972455,1.46,sc4,sc4_1,,,
673.4813466,0.34,sc4,sc4_1,,,
674.4760478,0.34,sc4,sc4_1,,,
674.5042479,0.58,sc4,sc4_1,,,
